Frequency [MHz],|S0-0| [-],|S1-0| [-],|S2-0| [-],|S3-0| [-],Arg(S0-0) [rad],Arg(S1-0) [rad],Arg(S2-0) [rad],Arg(S3-0) [rad],Delay 0>0 [s],Delay 0>1 [s],Delay 0>2 [s],Delay 0>3 [s],|Z0| [Ohm],Arg(Z0) [rad]
3.987000e+02, 1.824443e-01, 9.055053e-07, 5.803843e-02, 8.104256e-07, -1.107723e+00, -2.677346e+00, -1.098563e+00, -2.046127e+00, 1.928697e-10, -1.102338e-10, 8.288176e-11, -1.401518e-10, 5.862119e+01, -3.256760e-01
4.016000e+02, 1.833967e-01, 9.056866e-07, 5.805649e-02, 8.127059e-07, -1.111238e+00, -2.675338e+00, -1.100073e+00, -2.043573e+00, 1.910374e-10, -1.101364e-10, 8.286925e-11, -1.393656e-10, 5.860035e+01, -3.278996e-01
4.045000e+02, 1.843500e-01, 9.058667e-07, 5.807409e-02, 8.149893e-07, -1.114719e+00, -2.673331e+00, -1.101583e+00, -2.041034e+00, 1.892331e-10, -1.099585e-10, 8.315529e-11, -1.386750e-10, 5.857939e+01, -3.301203e-01
4.074000e+02, 1.853041e-01, 9.060460e-07, 5.809142e-02, 8.172739e-07, -1.118167e+00, -2.671327e+00, -1.103099e+00, -2.038507e+00, 1.873548e-10, -1.098091e-10, 8.331508e-11, -1.379606e-10, 5.855831e+01, -3.323380e-01
4.103000e+02, 1.862581e-01, 9.062235e-07, 5.810821e-02, 8.195610e-07, -1.121580e+00, -2.669327e+00, -1.104617e+00, -2.035993e+00, 1.857342e-10, -1.096870e-10, 8.343513e-11, -1.373115e-10, 5.853709e+01, -3.345508e-01
4.132000e+02, 1.872137e-01, 9.064005e-07, 5.812460e-02, 8.218502e-07, -1.124965e+00, -2.667328e+00, -1.106137e+00, -2.033491e+00, 1.840106e-10, -1.095933e-10, 8.355701e-11, -1.365188e-10, 5.851575e+01, -3.367627e-01
4.161000e+02, 1.881701e-01, 9.065763e-07, 5.814059e-02, 8.241413e-07, -1.128318e+00, -2.665331e+00, -1.107659e+00, -2.031004e+00, 1.823394e-10, -1.094190e-10, 8.376521e-11, -1.357921e-10, 5.849429e+01, -3.389715e-01
4.190000e+02, 1.891271e-01, 9.067512e-07, 5.815613e-02, 8.264339e-07, -1.131640e+00, -2.663337e+00, -1.109186e+00, -2.028529e+00, 1.805716e-10, -1.092993e-10, 8.393347e-11, -1.351007e-10, 5.847269e+01, -3.411775e-01
4.219000e+02, 1.900839e-01, 9.069256e-07, 5.817114e-02, 8.287288e-07, -1.134930e+00, -2.661346e+00, -1.110715e+00, -2.026068e+00, 1.790217e-10, -1.092082e-10, 8.414585e-11, -1.343858e-10, 5.845097e+01, -3.433785e-01
4.248000e+02, 1.910424e-01, 9.070987e-07, 5.818571e-02, 8.310252e-07, -1.138192e+00, -2.659356e+00, -1.112248e+00, -2.023619e+00, 1.773324e-10, -1.089829e-10, 8.423397e-11, -1.337056e-10, 5.842914e+01, -3.455785e-01
4.277000e+02, 1.920004e-01, 9.072704e-07, 5.819978e-02, 8.333239e-07, -1.141424e+00, -2.657370e+00, -1.113783e+00, -2.021183e+00, 1.757110e-10, -1.089473e-10, 8.440901e-11, -1.329738e-10, 5.840716e+01, -3.477737e-01
4.306000e+02, 1.929592e-01, 9.074413e-07, 5.821332e-02, 8.356230e-07, -1.144625e+00, -2.655385e+00, -1.115321e+00, -2.018760e+00, 1.741911e-10, -1.086956e-10, 8.458643e-11, -1.323051e-10, 5.838508e+01, -3.499658e-01
4.335000e+02, 1.939184e-01, 9.076115e-07, 5.822633e-02, 8.379243e-07, -1.147799e+00, -2.653404e+00, -1.116863e+00, -2.016349e+00, 1.726426e-10, -1.086616e-10, 8.468149e-11, -1.316136e-10, 5.836286e+01, -3.521550e-01
4.364000e+02, 1.948783e-01, 9.077809e-07, 5.823886e-02, 8.402269e-07, -1.150945e+00, -2.651424e+00, -1.118406e+00, -2.013951e+00, 1.711171e-10, -1.084685e-10, 8.494842e-11, -1.308690e-10, 5.834052e+01, -3.543412e-01
4.393000e+02, 1.958386e-01, 9.079479e-07, 5.825081e-02, 8.425312e-07, -1.154063e+00, -2.649448e+00, -1.119953e+00, -2.011566e+00, 1.696397e-10, -1.083259e-10, 8.504819e-11, -1.302205e-10, 5.831806e+01, -3.565245e-01
4.422000e+02, 1.967995e-01, 9.081153e-07, 5.826228e-02, 8.448353e-07, -1.157154e+00, -2.647474e+00, -1.121503e+00, -2.009193e+00, 1.681588e-10, -1.082412e-10, 8.515357e-11, -1.295154e-10, 5.829548e+01, -3.587048e-01
4.451000e+02, 1.977609e-01, 9.082813e-07, 5.827304e-02, 8.471420e-07, -1.160218e+00, -2.645502e+00, -1.123055e+00, -2.006833e+00, 1.666156e-10, -1.080224e-10, 8.542842e-11, -1.288471e-10, 5.827278e+01, -3.608821e-01
4.480000e+02, 1.987218e-01, 9.084458e-07, 5.828323e-02, 8.494497e-07, -1.163254e+00, -2.643533e+00, -1.124611e+00, -2.004486e+00, 1.652884e-10, -1.079107e-10, 8.549535e-11, -1.280990e-10, 5.824995e+01, -3.630545e-01
4.509000e+02, 1.996840e-01, 9.086098e-07, 5.829285e-02, 8.517581e-07, -1.166266e+00, -2.641567e+00, -1.126169e+00, -2.002152e+00, 1.637899e-10, -1.077997e-10, 8.565001e-11, -1.274693e-10, 5.822701e+01, -3.652259e-01
4.538000e+02, 2.006458e-01, 9.087731e-07, 5.830185e-02, 8.540684e-07, -1.169250e+00, -2.639603e+00, -1.127730e+00, -1.999829e+00, 1.624211e-10, -1.076657e-10, 8.589261e-11, -1.267914e-10, 5.820394e+01, -3.673923e-01
4.567000e+02, 2.016080e-01, 9.089346e-07, 5.831020e-02, 8.563789e-07, -1.172210e+00, -2.637641e+00, -1.129295e+00, -1.997519e+00, 1.610474e-10, -1.074743e-10, 8.592785e-11, -1.260877e-10, 5.818075e+01, -3.695558e-01
4.596000e+02, 2.025705e-01, 9.090958e-07, 5.831789e-02, 8.586907e-07, -1.175144e+00, -2.635683e+00, -1.130861e+00, -1.995221e+00, 1.596154e-10, -1.073422e-10, 8.609134e-11, -1.254218e-10, 5.815744e+01, -3.717163e-01
4.625000e+02, 2.035325e-01, 9.092552e-07, 5.832496e-02, 8.610026e-07, -1.178053e+00, -2.633727e+00, -1.132429e+00, -1.992936e+00, 1.584102e-10, -1.072051e-10, 8.630315e-11, -1.247877e-10, 5.813401e+01, -3.738719e-01
4.654000e+02, 2.044957e-01, 9.094147e-07, 5.833129e-02, 8.633154e-07, -1.180939e+00, -2.631774e+00, -1.134002e+00, -1.990662e+00, 1.569941e-10, -1.070748e-10, 8.634779e-11, -1.241011e-10, 5.811046e+01, -3.760264e-01
4.683000e+02, 2.054583e-01, 9.095723e-07, 5.833696e-02, 8.656295e-07, -1.183800e+00, -2.629823e+00, -1.135575e+00, -1.988401e+00, 1.557247e-10, -1.069161e-10, 8.656628e-11, -1.234524e-10, 5.808679e+01, -3.781760e-01
4.712000e+02, 2.064212e-01, 9.097288e-07, 5.834188e-02, 8.679435e-07, -1.186637e+00, -2.627874e+00, -1.137153e+00, -1.986151e+00, 1.544736e-10, -1.067810e-10, 8.670282e-11, -1.227517e-10, 5.806300e+01, -3.803226e-01
4.741000e+02, 2.073844e-01, 9.098855e-07, 5.834611e-02, 8.702578e-07, -1.189452e+00, -2.625929e+00, -1.138732e+00, -1.983915e+00, 1.531187e-10, -1.066012e-10, 8.680341e-11, -1.220822e-10, 5.803909e+01, -3.824662e-01
4.770000e+02, 2.083470e-01, 9.100397e-07, 5.834955e-02, 8.725734e-07, -1.192242e+00, -2.623986e+00, -1.140314e+00, -1.981690e+00, 1.520019e-10, -1.064974e-10, 8.694684e-11, -1.214758e-10, 5.801508e+01, -3.846049e-01
4.799000e+02, 2.093107e-01, 9.101933e-07, 5.835228e-02, 8.748896e-07, -1.195012e+00, -2.622046e+00, -1.141898e+00, -1.979477e+00, 1.507089e-10, -1.063643e-10, 8.701564e-11, -1.208249e-10, 5.799094e+01, -3.867425e-01
4.828000e+02, 2.102737e-01, 9.103470e-07, 5.835414e-02, 8.772048e-07, -1.197758e+00, -2.620108e+00, -1.143484e+00, -1.977275e+00, 1.495060e-10, -1.061875e-10, 8.716626e-11, -1.201146e-10, 5.796668e+01, -3.888752e-01
4.857000e+02, 2.112370e-01, 9.104982e-07, 5.835530e-02, 8.795214e-07, -1.200482e+00, -2.618173e+00, -1.145072e+00, -1.975086e+00, 1.482754e-10, -1.060038e-10, 8.728151e-11, -1.195244e-10, 5.794231e+01, -3.910049e-01
4.886000e+02, 2.121995e-01, 9.106490e-07, 5.835567e-02, 8.818386e-07, -1.203184e+00, -2.616241e+00, -1.146662e+00, -1.972909e+00, 1.471999e-10, -1.059030e-10, 8.736195e-11, -1.188908e-10, 5.791781e+01, -3.931297e-01
4.915000e+02, 2.131631e-01, 9.107992e-07, 5.835517e-02, 8.841547e-07, -1.205866e+00, -2.614312e+00, -1.148254e+00, -1.970742e+00, 1.459800e-10, -1.057813e-10, 8.757083e-11, -1.181971e-10, 5.789321e+01, -3.952535e-01
4.944000e+02, 2.141259e-01, 9.109473e-07, 5.835384e-02, 8.864721e-07, -1.208526e+00, -2.612384e+00, -1.149850e+00, -1.968589e+00, 1.448688e-10, -1.055998e-10, 8.757356e-11, -1.175752e-10, 5.786848e+01, -3.973722e-01
4.973000e+02, 2.150889e-01, 9.110950e-07, 5.835167e-02, 8.887882e-07, -1.211165e+00, -2.610460e+00, -1.151446e+00, -1.966446e+00, 1.436606e-10, -1.054189e-10, 8.766625e-11, -1.169495e-10, 5.784364e+01, -3.994880e-01
5.002000e+02, 2.160512e-01, 9.112423e-07, 5.834862e-02, 8.911052e-07, -1.213783e+00, -2.608539e+00, -1.153043e+00, -1.964315e+00, 1.426940e-10, -1.053000e-10, 8.784917e-11, -1.163054e-10, 5.781870e+01, -4.015989e-01
5.031000e+02, 2.170144e-01, 9.113875e-07, 5.834466e-02, 8.934221e-07, -1.216383e+00, -2.606620e+00, -1.154644e+00, -1.962196e+00, 1.415184e-10, -1.051207e-10, 8.782639e-11, -1.157236e-10, 5.779362e+01, -4.037087e-01
5.060000e+02, 2.179768e-01, 9.115323e-07, 5.833977e-02, 8.957386e-07, -1.218962e+00, -2.604705e+00, -1.156244e+00, -1.960087e+00, 1.403844e-10, -1.050555e-10, 8.793195e-11, -1.150337e-10, 5.776845e+01, -4.058136e-01
5.089000e+02, 2.189384e-01, 9.116755e-07, 5.833400e-02, 8.980554e-07, -1.221520e+00, -2.602791e+00, -1.157846e+00, -1.957991e+00, 1.394374e-10, -1.048261e-10, 8.800410e-11, -1.144397e-10, 5.774316e+01, -4.079135e-01
5.118000e+02, 2.199010e-01, 9.118177e-07, 5.832727e-02, 9.003707e-07, -1.224060e+00, -2.600881e+00, -1.159450e+00, -1.955906e+00, 1.383575e-10, -1.047005e-10, 8.811836e-11, -1.137840e-10, 5.771775e+01, -4.100124e-01
5.147000e+02, 2.208626e-01, 9.119600e-07, 5.831966e-02, 9.026871e-07, -1.226581e+00, -2.598973e+00, -1.161055e+00, -1.953833e+00, 1.372476e-10, -1.045037e-10, 8.807577e-11, -1.132235e-10, 5.769222e+01, -4.121063e-01
5.176000e+02, 2.218235e-01, 9.121004e-07, 5.831104e-02, 9.050029e-07, -1.229082e+00, -2.597069e+00, -1.162660e+00, -1.951770e+00, 1.363417e-10, -1.044107e-10, 8.824814e-11, -1.125893e-10, 5.766659e+01, -4.141953e-01
5.205000e+02, 2.227852e-01, 9.122401e-07, 5.830141e-02, 9.073175e-07, -1.231567e+00, -2.595166e+00, -1.164268e+00, -1.949718e+00, 1.352844e-10, -1.042671e-10, 8.812869e-11, -1.119271e-10, 5.764084e+01, -4.162833e-01
5.234000e+02, 2.237461e-01, 9.123784e-07, 5.829080e-02, 9.096322e-07, -1.234032e+00, -2.593266e+00, -1.165874e+00, -1.947679e+00, 1.342432e-10, -1.040417e-10, 8.831064e-11, -1.113603e-10, 5.761498e+01, -4.183663e-01
5.263000e+02, 2.247060e-01, 9.125156e-07, 5.827919e-02, 9.119453e-07, -1.236478e+00, -2.591371e+00, -1.167483e+00, -1.945650e+00, 1.333762e-10, -1.039510e-10, 8.825046e-11, -1.107866e-10, 5.758901e+01, -4.204444e-01
5.292000e+02, 2.256669e-01, 9.126520e-07, 5.826646e-02, 9.142589e-07, -1.238908e+00, -2.589476e+00, -1.169091e+00, -1.943631e+00, 1.323627e-10, -1.037783e-10, 8.826891e-11, -1.101184e-10, 5.756293e+01, -4.225214e-01
5.321000e+02, 2.266268e-01, 9.127879e-07, 5.825281e-02, 9.165716e-07, -1.241320e+00, -2.587586e+00, -1.170700e+00, -1.941624e+00, 1.313645e-10, -1.036380e-10, 8.821868e-11, -1.095889e-10, 5.753673e+01, -4.245934e-01
5.350000e+02, 2.275858e-01, 9.129224e-07, 5.823805e-02, 9.188835e-07, -1.243713e+00, -2.585697e+00, -1.172307e+00, -1.939628e+00, 1.305572e-10, -1.034475e-10, 8.829705e-11, -1.089316e-10, 5.751043e+01, -4.266606e-01
5.379000e+02, 2.285456e-01, 9.130549e-07, 5.822223e-02, 9.211944e-07, -1.246092e+00, -2.583812e+00, -1.173916e+00, -1.937643e+00, 1.294867e-10, -1.033282e-10, 8.825720e-11, -1.083567e-10, 5.748401e+01, -4.287266e-01
5.408000e+02, 2.295035e-01, 9.131874e-07, 5.820531e-02, 9.235048e-07, -1.248452e+00, -2.581929e+00, -1.175524e+00, -1.935668e+00, 1.287034e-10, -1.031395e-10, 8.822261e-11, -1.077657e-10, 5.745749e+01, -4.307859e-01
5.437000e+02, 2.304623e-01, 9.133180e-07, 5.818727e-02, 9.258138e-07, -1.250797e+00, -2.580050e+00, -1.177132e+00, -1.933705e+00, 1.277585e-10, -1.030215e-10, 8.819326e-11, -1.071455e-10, 5.743085e+01, -4.328440e-01
5.466000e+02, 2.314200e-01, 9.134484e-07, 5.816812e-02, 9.281226e-07, -1.253125e+00, -2.578173e+00, -1.178739e+00, -1.931752e+00, 1.269009e-10, -1.028024e-10, 8.813325e-11, -1.066202e-10, 5.740410e+01, -4.348972e-01
5.495000e+02, 2.323777e-01, 9.135777e-07, 5.814776e-02, 9.304295e-07, -1.255437e+00, -2.576300e+00, -1.180345e+00, -1.929810e+00, 1.259822e-10, -1.027178e-10, 8.811467e-11, -1.059896e-10, 5.737725e+01, -4.369475e-01
5.524000e+02, 2.333343e-01, 9.137061e-07, 5.812630e-02, 9.327352e-07, -1.257733e+00, -2.574428e+00, -1.181950e+00, -1.927878e+00, 1.251488e-10, -1.025327e-10, 8.797824e-11, -1.053848e-10, 5.735029e+01, -4.389928e-01
5.553000e+02, 2.342909e-01, 9.138325e-07, 5.810366e-02, 9.350407e-07, -1.260013e+00, -2.572560e+00, -1.183553e+00, -1.925958e+00, 1.242777e-10, -1.023343e-10, 8.784717e-11, -1.048746e-10, 5.732322e+01, -4.410351e-01
5.582000e+02, 2.352463e-01, 9.139590e-07, 5.807986e-02, 9.373442e-07, -1.262278e+00, -2.570695e+00, -1.185154e+00, -1.924047e+00, 1.234674e-10, -1.022844e-10, 8.780912e-11, -1.042797e-10, 5.729604e+01, -4.430725e-01
5.611000e+02, 2.362016e-01, 9.140837e-07, 5.805485e-02, 9.396473e-07, -1.264527e+00, -2.568831e+00, -1.186754e+00, -1.922147e+00, 1.226678e-10, -1.020368e-10, 8.768898e-11, -1.036696e-10, 5.726875e+01, -4.451068e-01
5.640000e+02, 2.371568e-01, 9.142081e-07, 5.802868e-02, 9.419491e-07, -1.266762e+00, -2.566972e+00, -1.188352e+00, -1.920258e+00, 1.218321e-10, -1.018552e-10, 8.762688e-11, -1.031195e-10, 5.724136e+01, -4.471382e-01
5.669000e+02, 2.381109e-01, 9.143304e-07, 5.800120e-02, 9.442492e-07, -1.268982e+00, -2.565116e+00, -1.189948e+00, -1.918379e+00, 1.209867e-10, -1.017425e-10, 8.739493e-11, -1.025743e-10, 5.721385e+01, -4.491647e-01
5.698000e+02, 2.390639e-01, 9.144525e-07, 5.797250e-02, 9.465476e-07, -1.271187e+00, -2.563262e+00, -1.191541e+00, -1.916510e+00, 1.202208e-10, -1.016129e-10, 8.720333e-11, -1.019795e-10, 5.718624e+01, -4.511863e-01
5.727000e+02, 2.400167e-01, 9.145730e-07, 5.794266e-02, 9.488446e-07, -1.273377e+00, -2.561411e+00, -1.193130e+00, -1.914652e+00, 1.194865e-10, -1.014012e-10, 8.712346e-11, -1.014635e-10, 5.715853e+01, -4.532049e-01
5.756000e+02, 2.409693e-01, 9.146923e-07, 5.791142e-02, 9.511407e-07, -1.275555e+00, -2.559563e+00, -1.194717e+00, -1.912803e+00, 1.186744e-10, -1.012904e-10, 8.681993e-11, -1.008785e-10, 5.713071e+01, -4.552204e-01
5.785000e+02, 2.419208e-01, 9.148113e-07, 5.787900e-02, 9.534354e-07, -1.277717e+00, -2.557718e+00, -1.196299e+00, -1.910965e+00, 1.179390e-10, -1.010800e-10, 8.669819e-11, -1.003335e-10, 5.710278e+01, -4.572311e-01
5.814000e+02, 2.428721e-01, 9.149291e-07, 5.784530e-02, 9.557272e-07, -1.279866e+00, -2.555876e+00, -1.197879e+00, -1.909137e+00, 1.171704e-10, -1.009205e-10, 8.642481e-11, -9.977746e-11, 5.707475e+01, -4.592388e-01
5.843000e+02, 2.438222e-01, 9.150460e-07, 5.781018e-02, 9.580185e-07, -1.282001e+00, -2.554037e+00, -1.199454e+00, -1.907319e+00, 1.164764e-10, -1.007950e-10, 8.622617e-11, -9.920714e-11, 5.704661e+01, -4.612416e-01
5.872000e+02, 2.447722e-01, 9.151614e-07, 5.777384e-02, 9.603082e-07, -1.284123e+00, -2.552200e+00, -1.201025e+00, -1.905511e+00, 1.157072e-10, -1.006369e-10, 8.591001e-11, -9.867695e-11, 5.701836e+01, -4.632414e-01
5.901000e+02, 2.457209e-01, 9.152759e-07, 5.773619e-02, 9.625950e-07, -1.286232e+00, -2.550366e+00, -1.202590e+00, -1.903713e+00, 1.150324e-10, -1.004298e-10, 8.568801e-11, -9.813492e-11, 5.699001e+01, -4.652362e-01
5.930000e+02, 2.466694e-01, 9.153890e-07, 5.769722e-02, 9.648812e-07, -1.288328e+00, -2.548537e+00, -1.204152e+00, -1.901925e+00, 1.142835e-10, -1.002733e-10, 8.538279e-11, -9.757892e-11, 5.696155e+01, -4.672281e-01
5.959000e+02, 2.476168e-01, 9.155014e-07, 5.765695e-02, 9.671656e-07, -1.290410e+00, -2.546709e+00, -1.205707e+00, -1.900147e+00, 1.135665e-10, -1.002006e-10, 8.504904e-11, -9.706304e-11, 5.693299e+01, -4.692152e-01
5.988000e+02, 2.485629e-01, 9.156126e-07, 5.761530e-02, 9.694472e-07, -1.292479e+00, -2.544884e+00, -1.207257e+00, -1.898378e+00, 1.128987e-10, -9.991266e-11, 8.472093e-11, -9.651656e-11, 5.690433e+01, -4.711973e-01
6.017000e+02, 2.495088e-01, 9.157226e-07, 5.757224e-02, 9.717270e-07, -1.294537e+00, -2.543063e+00, -1.208801e+00, -1.896620e+00, 1.122604e-10, -9.984154e-11, 8.430919e-11, -9.597474e-11, 5.687557e+01, -4.731764e-01
6.046000e+02, 2.504544e-01, 9.158316e-07, 5.752783e-02, 9.740050e-07, -1.296582e+00, -2.541244e+00, -1.210337e+00, -1.894871e+00, 1.115714e-10, -9.965388e-11, 8.402560e-11, -9.549083e-11, 5.684670e+01, -4.751526e-01
6.075000e+02, 2.513988e-01, 9.159404e-07, 5.748212e-02, 9.762810e-07, -1.298615e+00, -2.539428e+00, -1.211868e+00, -1.893131e+00, 1.108712e-10, -9.948539e-11, 8.350137e-11, -9.490476e-11, 5.681772e+01, -4.771239e-01
6.104000e+02, 2.523420e-01, 9.160470e-07, 5.743498e-02, 9.785554e-07, -1.300635e+00, -2.537615e+00, -1.213390e+00, -1.891402e+00, 1.102802e-10, -9.929905e-11, 8.319486e-11, -9.442975e-11, 5.678865e+01, -4.790902e-01
6.133000e+02, 2.532848e-01, 9.161535e-07, 5.738644e-02, 9.808278e-07, -1.302645e+00, -2.535806e+00, -1.214905e+00, -1.889681e+00, 1.095981e-10, -9.918152e-11, 8.271434e-11, -9.388848e-11, 5.675946e+01, -4.810537e-01
6.162000e+02, 2.542265e-01, 9.162582e-07, 5.733656e-02, 9.830973e-07, -1.304642e+00, -2.533999e+00, -1.216413e+00, -1.887970e+00, 1.089818e-10, -9.898154e-11, 8.220541e-11, -9.336932e-11, 5.673018e+01, -4.830122e-01
6.191000e+02, 2.551678e-01, 9.163614e-07, 5.728526e-02, 9.853649e-07, -1.306628e+00, -2.532195e+00, -1.217911e+00, -1.886269e+00, 1.083589e-10, -9.879711e-11, 8.173448e-11, -9.283738e-11, 5.670080e+01, -4.849678e-01
6.220000e+02, 2.561079e-01, 9.164645e-07, 5.723262e-02, 9.876297e-07, -1.308602e+00, -2.530395e+00, -1.219400e+00, -1.884577e+00, 1.077036e-10, -9.868202e-11, 8.132544e-11, -9.232720e-11, 5.667131e+01, -4.869185e-01
6.249000e+02, 2.570467e-01, 9.165658e-07, 5.717850e-02, 9.898925e-07, -1.310564e+00, -2.528597e+00, -1.220882e+00, -1.882895e+00, 1.071529e-10, -9.849879e-11, 8.065079e-11, -9.182132e-11, 5.664173e+01, -4.888643e-01
6.278000e+02, 2.579851e-01, 9.166670e-07, 5.712302e-02, 9.921533e-07, -1.312517e+00, -2.526802e+00, -1.222351e+00, -1.881222e+00, 1.065143e-10, -9.833638e-11, 8.016104e-11, -9.130292e-11, 5.661203e+01, -4.908072e-01
6.307000e+02, 2.589223e-01, 9.167657e-07, 5.706610e-02, 9.944112e-07, -1.314458e+00, -2.525010e+00, -1.223812e+00, -1.879558e+00, 1.059582e-10, -9.815449e-11, 7.958551e-11, -9.080576e-11, 5.658224e+01, -4.927452e-01
6.336000e+02, 2.598592e-01, 9.168643e-07, 5.700777e-02, 9.966670e-07, -1.316388e+00, -2.523222e+00, -1.225262e+00, -1.877904e+00, 1.053563e-10, -9.800782e-11, 7.892356e-11, -9.031277e-11, 5.655235e+01, -4.946802e-01
6.365000e+02, 2.607948e-01, 9.169618e-07, 5.694805e-02, 9.989208e-07, -1.318308e+00, -2.521436e+00, -1.226700e+00, -1.876258e+00, 1.047628e-10, -9.786184e-11, 7.835631e-11, -8.980751e-11, 5.652236e+01, -4.966104e-01
6.394000e+02, 2.617291e-01, 9.170584e-07, 5.688693e-02, 1.001172e-06, -1.320217e+00, -2.519653e+00, -1.228128e+00, -1.874622e+00, 1.042290e-10, -9.766797e-11, 7.770224e-11, -8.930672e-11, 5.649227e+01, -4.985357e-01
6.423000e+02, 2.626630e-01, 9.171532e-07, 5.682441e-02, 1.003419e-06, -1.322116e+00, -2.517873e+00, -1.229544e+00, -1.872994e+00, 1.036201e-10, -9.752350e-11, 7.696070e-11, -8.882649e-11, 5.646208e+01, -5.004581e-01
6.452000e+02, 2.635946e-01, 9.172471e-07, 5.676054e-02, 1.005665e-06, -1.324004e+00, -2.516096e+00, -1.230946e+00, -1.871376e+00, 1.031314e-10, -9.737972e-11, 7.628150e-11, -8.829823e-11, 5.643178e+01, -5.023738e-01
6.481000e+02, 2.645269e-01, 9.173398e-07, 5.669519e-02, 1.007909e-06, -1.325883e+00, -2.514322e+00, -1.232336e+00, -1.869767e+00, 1.025183e-10, -9.715307e-11, 7.563816e-11, -8.784626e-11, 5.640139e+01, -5.042883e-01
6.510000e+02, 2.654569e-01, 9.174317e-07, 5.662844e-02, 1.010148e-06, -1.327752e+00, -2.512552e+00, -1.233714e+00, -1.868166e+00, 1.020330e-10, -9.701065e-11, 7.469148e-11, -8.734236e-11, 5.637090e+01, -5.061962e-01
6.539000e+02, 2.663864e-01, 9.175225e-07, 5.656029e-02, 1.012386e-06, -1.329611e+00, -2.510784e+00, -1.235075e+00, -1.866575e+00, 1.015336e-10, -9.686893e-11, 7.405425e-11, -8.684698e-11, 5.634030e+01, -5.081011e-01
6.568000e+02, 2.673156e-01, 9.176122e-07, 5.649075e-02, 1.014621e-06, -1.331461e+00, -2.509019e+00, -1.236424e+00, -1.864992e+00, 1.009440e-10, -9.664429e-11, 7.314454e-11, -8.638728e-11, 5.630961e+01, -5.100031e-01
6.597000e+02, 2.682425e-01, 9.177010e-07, 5.641989e-02, 1.016853e-06, -1.333300e+00, -2.507258e+00, -1.237757e+00, -1.863418e+00, 1.004585e-10, -9.653946e-11, 7.242080e-11, -8.586435e-11, 5.627882e+01, -5.118983e-01
6.626000e+02, 2.691691e-01, 9.177878e-07, 5.634766e-02, 1.019082e-06, -1.335131e+00, -2.505499e+00, -1.239077e+00, -1.861854e+00, 9.995154e-11, -9.636436e-11, 7.148359e-11, -8.546414e-11, 5.624793e+01, -5.137906e-01
6.655000e+02, 2.700942e-01, 9.178743e-07, 5.627402e-02, 1.021308e-06, -1.336952e+00, -2.503743e+00, -1.240379e+00, -1.860296e+00, 9.943188e-11, -9.618972e-11, 7.054819e-11, -8.494935e-11, 5.621694e+01, -5.156781e-01
6.684000e+02, 2.710180e-01, 9.179604e-07, 5.619897e-02, 1.023531e-06, -1.338764e+00, -2.501990e+00, -1.241665e+00, -1.858749e+00, 9.896539e-11, -9.600340e-11, 6.967748e-11, -8.443886e-11, 5.618585e+01, -5.175608e-01
6.713000e+02, 2.719414e-01, 9.180447e-07, 5.612269e-02, 1.025752e-06, -1.340567e+00, -2.500241e+00, -1.242934e+00, -1.857210e+00, 9.847842e-11, -9.581799e-11, 6.874509e-11, -8.403510e-11, 5.615467e+01, -5.194406e-01
6.742000e+02, 2.728635e-01, 9.181273e-07, 5.604498e-02, 1.027969e-06, -1.342361e+00, -2.498495e+00, -1.244187e+00, -1.855679e+00, 9.797865e-11, -9.572902e-11, 6.772124e-11, -8.354763e-11, 5.612338e+01, -5.213155e-01
6.771000e+02, 2.737841e-01, 9.182092e-07, 5.596588e-02, 1.030183e-06, -1.344147e+00, -2.496751e+00, -1.245421e+00, -1.854156e+00, 9.748569e-11, -9.550914e-11, 6.676079e-11, -8.303444e-11, 5.609200e+01, -5.231857e-01
6.800000e+02, 2.747034e-01, 9.182902e-07, 5.588558e-02, 1.032394e-06, -1.345923e+00, -2.495010e+00, -1.246638e+00, -1.852643e+00, 9.706290e-11, -9.532602e-11, 6.567615e-11, -8.260604e-11, 5.606053e+01, -5.250510e-01
6.829000e+02, 2.756223e-01, 9.183693e-07, 5.580400e-02, 1.034602e-06, -1.347691e+00, -2.493273e+00, -1.247834e+00, -1.851138e+00, 9.660150e-11, -9.520278e-11, 6.465365e-11, -8.216658e-11, 5.602895e+01, -5.269134e-01
6.858000e+02, 2.765397e-01, 9.184485e-07, 5.572101e-02, 1.036807e-06, -1.349452e+00, -2.491539e+00, -1.249012e+00, -1.849641e+00, 9.612714e-11, -9.502105e-11, 6.350653e-11, -8.169458e-11, 5.599727e+01, -5.287711e-01
6.887000e+02, 2.774558e-01, 9.185259e-07, 5.563686e-02, 1.039009e-06, -1.351203e+00, -2.489807e+00, -1.250169e+00, -1.848152e+00, 9.567844e-11, -9.484023e-11, 6.251480e-11, -8.130571e-11, 5.596550e+01, -5.306239e-01
6.916000e+02, 2.783704e-01, 9.186014e-07, 5.555140e-02, 1.041211e-06, -1.352947e+00, -2.488079e+00, -1.251309e+00, -1.846671e+00, 9.525883e-11, -9.467129e-11, 6.124112e-11, -8.083411e-11, 5.593363e+01, -5.324720e-01
6.945000e+02, 2.792847e-01, 9.186765e-07, 5.546471e-02, 1.043406e-06, -1.354682e+00, -2.486354e+00, -1.252424e+00, -1.845198e+00, 9.477984e-11, -9.450282e-11, 6.018485e-11, -8.025190e-11, 5.590167e+01, -5.343172e-01
